cycle_nodes,cycle_edges,vorticity
"Luczak P.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Federer R.,Luczak P.","(Luczak P.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Luczak P.)",10.0
"Hanescu V.,Gimeno-Traver D.,Djokovic N.,Hanescu V.","(Hanescu V.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Hanescu V.)",10.0
"Roddick A.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Ilhan M.,Gonzalez F.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Ilhan M.);(Ilhan M.,Gonzalez F.);(Gonzalez F.,Roddick A.)",10.0
"Riba P.,Blake J.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hajek J.,Riba P.","(Riba P.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hajek J.);(Hajek J.,Riba P.)",10.0
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Becker B.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Becker B.);(Becker B.,Soderling R.)",10.0
"Ferrer D.,Robert S.,Davydenko N.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Ferrer D.)",10.0
"Llodra M.,Robert S.,Beck A.,Gimeno-Traver D.,Djokovic N.,Llodra M.","(Llodra M.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Llodra M.)",10.0
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Monaco J.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Monaco J.);(Monaco J.,Murray A.)",10.0
"Koubek S.,Robert S.,Lopez F.,Del Potro J.M.,Cilic M.,Koubek S.","(Koubek S.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Koubek S.)",10.0
"Davydenko N.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Davydenko N.","(Davydenko N.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Davydenko N.)",10.0
"Starace P.,Robert S.,Llodra M.,Starace P.","(Starace P.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Starace P.)",10.0
"Lopez F.,Del Potro J.M.,Cilic M.,Lopez F.","(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Lopez F.)",10.0
"Verdasco F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Verdasco F.)",-9.999999999999998
"Mayer L.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Fish M.,Mayer L.","(Mayer L.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Fish M.);(Fish M.,Mayer L.)",-9.999999999999998
"Bellucci T.,Fischer M.,Seppi A.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Bellucci T.","(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Bellucci T.)",-9.999999999999998
"Llodra M.,Robert S.,Beck A.,Gimeno-Traver D.,Hanescu V.,Llodra M.","(Llodra M.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Hanescu V.);(Hanescu V.,Llodra M.)",-9.999999999999998
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,De Bakker T.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Monaco J.)",-9.999999999999998
"Verdasco F.,Robert S.,Mayer L.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Mayer L.);(Mayer L.,Verdasco F.)",-9.999999999999998
"Verdasco F.,Robert S.,Davydenko N.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Verdasco F.)",-9.999999999999998
"Phau B.,Berankis R.,Verdasco F.,Robert S.,Brown D.,Phau B.","(Phau B.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Brown D.);(Brown D.,Phau B.)",-9.999999999999998
"Petzschner P.,Robert S.,Beck A.,Gimeno-Traver D.,Karlovic I.,Petzschner P.","(Petzschner P.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Karlovic I.);(Karlovic I.,Petzschner P.)",-9.999999999999998
"Llodra M.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Llodra M.","(Llodra M.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Llodra M.)",-9.999999999999998
"Roddick A.,Robert S.,Beck A.,Gimeno-Traver D.,Andreev I.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Andreev I.);(Andreev I.,Roddick A.)",-9.999999999999998
"Reister J.,Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Brands D.,Reister J.","(Reister J.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Brands D.);(Brands D.,Reister J.)",-9.999999999999998
"Roddick A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kohlschreiber P.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kohlschreiber P.);(Kohlschreiber P.,Roddick A.)",-9.999999999999998
"Verdasco F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Verdasco F.)",-9.999999999999998
"Verdasco F.,Robert S.,Beck A.,Gimeno-Traver D.,Schwank E.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schwank E.);(Schwank E.,Verdasco F.)",-9.999999999999998
"Dolgopolov O.,Schuettler R.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Dolgopolov O.","(Dolgopolov O.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Dolgopolov O.)",-9.999999999999998
"Monfils G.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Isner J.,Monfils G.","(Monfils G.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Monfils G.)",-9.999999999999998
"Soderling R.,Gimeno-Traver D.,Schwank E.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Schwank E.);(Schwank E.,Soderling R.)",-9.999999999999998
"Roddick A.,Robert S.,Lopez F.,Del Potro J.M.,Cilic M.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Roddick A.)",-9.999999999999998
"Starace P.,Robert S.,Beck A.,Gimeno-Traver D.,Andreev I.,Starace P.","(Starace P.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Andreev I.);(Andreev I.,Starace P.)",-9.999999999999998
"Melzer J.,Berankis R.,Verdasco F.,Robert S.,Serra F.,Korolev E.,Lapentti N.,Melzer J.","(Melzer J.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Korolev E.);(Korolev E.,Lapentti N.);(Lapentti N.,Melzer J.)",-9.999999999999998
"Starace P.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Granollers M.,Hernandez O.,Starace P.","(Starace P.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Granollers M.);(Granollers M.,Hernandez O.);(Hernandez O.,Starace P.)",-9.999999999999998
"Sweeting R.,Berankis R.,Verdasco F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Sweeting R.","(Sweeting R.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Sweeting R.)",-9.999999999999998
"Federer R.,Serra F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Federer R.","(Federer R.,Serra F.);(Serra F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Federer R.)",-9.999999999999998
"Luczak P.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hewitt L.,Luczak P.","(Luczak P.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hewitt L.);(Hewitt L.,Luczak P.)",-9.999999999999998
"Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Monfils G.,Ouanna J.","(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Monfils G.);(Monfils G.,Ouanna J.)",-9.999999999999998
"Monaco J.,Gimeno-Traver D.,Hanescu V.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Hanescu V.);(Hanescu V.,Monaco J.)",-9.999999999999998
"Mahut N.,Gasquet R.,Gimeno-Traver D.,Golubev A.,Lu Y.H.,Mahut N.","(Mahut N.,Gasquet R.);(Gasquet R.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Lu Y.H.);(Lu Y.H.,Mahut N.)",-9.999999999999998
"Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Djokovic N.,Serra F.","(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Serra F.)",-9.999999999999998
"Kamke T.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Kamke T.","(Kamke T.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Kamke T.)",-9.999999999999998
"Troicki V.,Kukushkin M.,Odesnik W.,Ram R.,Navarro-Pastor I.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Ram R.);(Ram R.,Navarro-Pastor I.);(Navarro-Pastor I.,Troicki V.)",-9.999999999999998
"Troicki V.,Kukushkin M.,Nadal R.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Nadal R.);(Nadal R.,Troicki V.)",-9.999999999999998
"Zemlja G.,Ilhan M.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Monaco J.,Zemlja G.","(Zemlja G.,Ilhan M.);(Ilhan M.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Monaco J.);(Monaco J.,Zemlja G.)",-9.999999999999998
"Massu N.,Serra F.,Lacko L.,Meffert D.,Ferrero J.C.,Massu N.","(Massu N.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Meffert D.);(Meffert D.,Ferrero J.C.);(Ferrero J.C.,Massu N.)",-9.999999999999998
"Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Nalbandian D.,Serra F.","(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Nalbandian D.);(Nalbandian D.,Serra F.)",-9.999999999999998
"Davydenko N.,Robert S.,Becker B.,Davydenko N.","(Davydenko N.,Robert S.);(Robert S.,Becker B.);(Becker B.,Davydenko N.)",-9.999999999999998
"Seppi A.,Robert S.,Mayer L.,Seppi A.","(Seppi A.,Robert S.);(Robert S.,Mayer L.);(Mayer L.,Seppi A.)",-9.999999999999998
"Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Nieminen J.,Serra F.","(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Nieminen J.);(Nieminen J.,Serra F.)",-9.999999999999998
"Roddick A.,Robert S.,Mayer L.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Mayer L.);(Mayer L.,Roddick A.)",-9.999999999999998
"Hewitt L.,Beck A.,Gimeno-Traver D.,Golubev A.,Gonzalez M.,Hewitt L.","(Hewitt L.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Gonzalez M.);(Gonzalez M.,Hewitt L.)",-9.999999999999998
"Phau B.,Berankis R.,Verdasco F.,Robert S.,Beck A.,Gimeno-Traver D.,Chiudinelli M.,Phau B.","(Phau B.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Chiudinelli M.);(Chiudinelli M.,Phau B.)",-9.999999999999998
"Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Seppi A.","(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Seppi A.)",-9.999999999999998
"Dolgopolov O.,Schuettler R.,Gimeno-Traver D.,Beck A.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Dolgopolov O.","(Dolgopolov O.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Dolgopolov O.)",-9.999999999999998
"Federer R.,Serra F.,Robert S.,Brown D.,Dabul B.,Federer R.","(Federer R.,Serra F.);(Serra F.,Robert S.);(Robert S.,Brown D.);(Brown D.,Dabul B.);(Dabul B.,Federer R.)",-9.999999999999998
"Korolev E.,Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Brands D.,Korolev E.","(Korolev E.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Brands D.);(Brands D.,Korolev E.)",-9.999999999999998
"Devvarman S.,Schuettler R.,Alves T.,Devvarman S.","(Devvarman S.,Schuettler R.);(Schuettler R.,Alves T.);(Alves T.,Devvarman S.)",-9.999999999999998
"Mahut N.,Gasquet R.,Gimeno-Traver D.,Golubev A.,Isner J.,Mahut N.","(Mahut N.,Gasquet R.);(Gasquet R.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Mahut N.)",-9.999999999999998
"Rochus C.,Federer R.,Serra F.,Robert S.,Petzschner P.,Rochus C.","(Rochus C.,Federer R.);(Federer R.,Serra F.);(Serra F.,Robert S.);(Robert S.,Petzschner P.);(Petzschner P.,Rochus C.)",-9.999999999999998
"Soeda G.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Andreev I.,Soeda G.","(Soeda G.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Andreev I.);(Andreev I.,Soeda G.)",-9.999999999999998
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Serra F.,Federer R.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Tsonga J.W.)",-9.999999999999998
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Fish M.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Fish M.);(Fish M.,Troicki V.)",-9.999999999999998
"Ljubicic I.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Brown D.,Dabul B.,Ljubicic I.","(Ljubicic I.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Brown D.);(Brown D.,Dabul B.);(Dabul B.,Ljubicic I.)",9.999999999999998
"Kavcic B.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Ilhan M.,Daniel M.,Kavcic B.","(Kavcic B.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Ilhan M.);(Ilhan M.,Daniel M.);(Daniel M.,Kavcic B.)",9.999999999999998
"Ljubicic I.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Ljubicic I.","(Ljubicic I.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Ljubicic I.)",9.999999999999998
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Soderling R.)",9.999999999999998
"Kendrick R.,Monfils G.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Kendrick R.","(Kendrick R.,Monfils G.);(Monfils G.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Kendrick R.)",9.999999999999998
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Berrer M.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Monaco J.)",9.999999999999998
"Chiudinelli M.,Gimeno-Traver D.,Beck A.,Robert S.,Becker B.,Chiudinelli M.","(Chiudinelli M.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Becker B.);(Becker B.,Chiudinelli M.)",9.999999999999998
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Kohlschreiber P.)",9.999999999999998
"Stepanek R.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Roddick A.,Stepanek R.","(Stepanek R.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Roddick A.);(Roddick A.,Stepanek R.)",9.999999999999998
"Querrey S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Korolev E.,Querrey S.","(Querrey S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Korolev E.);(Korolev E.,Querrey S.)",9.999999999999998
"Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Davydenko N.,Russell M.","(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Russell M.)",9.999999999999998
"Mathieu P.H.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Gicquel M.,Mathieu P.H.","(Mathieu P.H.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Gicquel M.);(Gicquel M.,Mathieu P.H.)",9.999999999999998
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Soderling R.)",9.999999999999998
"Gasquet R.,Gimeno-Traver D.,Beck A.,Robert S.,Berrer M.,Gasquet R.","(Gasquet R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Gasquet R.)",9.999999999999998
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Gicquel M.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Gicquel M.);(Gicquel M.,Murray A.)",9.999999999999998
"Lapentti N.,Korolev E.,Serra F.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Lapentti N.","(Lapentti N.,Korolev E.);(Korolev E.,Serra F.);(Serra F.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Lapentti N.)",9.999999999999998
"Ventura S.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Ventura S.","(Ventura S.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Ventura S.)",9.999999999999998
"Nieminen J.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Federer R.,Nieminen J.","(Nieminen J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Nieminen J.)",9.999999999999998
"Granollers M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Blake J.,Gicquel M.,Granollers M.","(Granollers M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Gicquel M.);(Gicquel M.,Granollers M.)",9.999999999999998
"Stakhovsky S.,Odesnik W.,Russell M.,Del Potro J.M.,Cilic M.,Stakhovsky S.","(Stakhovsky S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Stakhovsky S.)",9.999999999999998
"Phau B.,Berankis R.,Verdasco F.,Robert S.,Lopez F.,Del Potro J.M.,Mayer F.,Phau B.","(Phau B.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Mayer F.);(Mayer F.,Phau B.)",9.999999999999998
"Young D.,Robert S.,Serra F.,Federer R.,Rochus C.,Young D.","(Young D.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Rochus C.);(Rochus C.,Young D.)",9.999999999999998
"Schwank E.,Gimeno-Traver D.,Beck A.,Robert S.,Istomin D.,Schwank E.","(Schwank E.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Istomin D.);(Istomin D.,Schwank E.)",9.999999999999998
"Starace P.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Stakhovsky S.,Starace P.","(Starace P.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Stakhovsky S.);(Stakhovsky S.,Starace P.)",9.999999999999998
"Mayer L.,Robert S.,Lopez F.,Del Potro J.M.,Mayer F.,Mayer L.","(Mayer L.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Mayer F.);(Mayer F.,Mayer L.)",9.999999999999998
"Korolev E.,Serra F.,Federer R.,Korolev E.","(Korolev E.,Serra F.);(Serra F.,Federer R.);(Federer R.,Korolev E.)",9.999999999999998
