k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Juventus, Torino}",55.462638,48.424890,73.627944,75.328244,18,153
2,"{Milan, Roma}",52.930496,46.204018,70.259865,75.335322,18,153
2,"{Cagliari, Verona}",53.524018,46.621347,70.981480,75.405610,18,153
2,"{Bologna, Milan}",54.027385,47.049407,71.642201,75.412792,18,153
2,"{Torino, Verona}",55.061322,47.947201,73.011528,75.414559,18,153
2,"{Fiorentina, Monza}",54.039834,47.055533,71.655613,75.416052,18,153
2,"{Atalanta, Monza}",53.488834,46.558630,70.913760,75.428005,18,153
2,"{Lazio, Napoli}",54.023158,46.992957,71.601952,75.449280,18,153
2,"{Lazio, Milan}",52.972774,46.072189,70.205138,75.454269,18,153
2,"{Inter, Udinese}",52.493145,45.617084,69.544580,75.481288,18,153
2,"{Atalanta, Milan}",53.019177,46.060524,70.232507,75.490937,18,153
2,"{Atalanta, Lecce}",53.540575,46.499121,70.913760,75.500967,18,153
2,"{Venezia, Verona}",55.670525,48.285359,73.693169,75.543670,18,153
2,"{Milan, Verona}",53.616934,46.473124,70.954400,75.565341,18,153
2,"{Genoa, Monza}",53.583327,46.429157,70.900209,75.575698,18,153
2,"{Juventus, Venezia}",56.201903,48.604735,74.303931,75.637859,18,153
2,"{Cagliari, Lecce}",52.600078,45.451478,69.516941,75.665122,18,153
2,"{Bologna, Lecce}",55.276505,47.678815,72.998366,75.722935,18,153
2,"{Monza, Udinese}",52.644147,45.400428,69.516941,75.728515,18,153
2,"{Como, Milan}",54.784707,47.236013,72.336747,75.735652,18,153
2,"{Bologna, Monza}",55.314904,47.634261,72.998366,75.775537,18,153
2,"{Juventus, Milan}",53.725580,46.264475,70.900209,75.776335,18,153
2,"{Cagliari, Empoli}",53.314983,45.759822,70.259865,75.882558,18,153
2,"{Lazio, Lecce}",54.312068,46.596926,71.561681,75.895461,18,153
2,"{Cagliari, Milan}",51.691196,44.344004,68.105583,75.898617,18,153
2,"{Como, Napoli}",55.422864,47.528827,73.011528,75.909744,18,153
2,"{Como, Lecce}",55.953666,47.916875,73.667086,75.954769,18,153
