k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Osasuna, Valencia, Valladolid}",56.479080,39.981457,69.198290,81.619184,17,136
3,"{Osasuna, Real Madrid, Sevilla}",55.887202,39.560385,68.471917,81.620618,17,136
3,"{Ath Madrid, Getafe, Valladolid}",53.514827,37.845130,65.544570,81.646470,17,136
3,"{Betis, Valencia, Valladolid}",55.374308,39.136920,67.808646,81.662607,17,136
3,"{Ath Madrid, Mallorca, Valladolid}",52.963250,37.398823,64.836547,81.687339,17,136
3,"{Ath Bilbao, Getafe, Valladolid}",52.904591,37.301869,64.732721,81.727741,17,136
3,"{Ath Bilbao, Leganes, Valladolid}",52.306155,36.828157,63.970673,81.765835,17,136
3,"{Barcelona, Betis, Real Madrid}",52.394950,36.884534,64.075734,81.770347,17,136
3,"{Girona, Mallorca, Real Madrid}",53.012619,37.303059,64.821725,81.782179,17,136
3,"{Osasuna, Valladolid, Villarreal}",54.815705,38.567932,67.024227,81.784913,17,136
3,"{Barcelona, Girona, Sevilla}",54.862499,38.551223,67.052894,81.819733,17,136
3,"{Ath Madrid, Barcelona, Villarreal}",51.799197,36.366783,63.290597,81.843432,17,136
3,"{Celta, Sevilla, Valladolid}",52.384595,36.742659,63.985692,81.869232,17,136
3,"{Valladolid, Vallecano, Villarreal}",52.381661,36.694506,63.955650,81.903101,17,136
3,"{Barcelona, Girona, Villarreal}",53.113844,37.184640,64.836547,81.919606,17,136
3,"{Getafe, Valencia, Valladolid}",54.919631,38.419800,67.024227,81.939970,17,136
3,"{Ath Madrid, Leganes, Valladolid}",53.118684,37.100106,64.792071,81.983309,17,136
3,"{Getafe, Valladolid, Villarreal}",53.098377,37.077367,64.762403,81.989511,17,136
3,"{Real Madrid, Sevilla, Valencia}",55.594345,38.749397,67.766120,82.038555,17,136
3,"{Alaves, Valladolid, Villarreal}",51.862277,36.117490,63.199437,82.061296,17,136
3,"{Barcelona, Real Madrid, Vallecano}",51.236390,35.676950,62.434065,82.064800,17,136
3,"{Espanol, Sevilla, Valladolid}",52.538554,36.548474,64.000708,82.090583,17,136
3,"{Ath Bilbao, Mallorca, Valladolid}",51.905593,36.081852,63.214639,82.110084,17,136
3,"{Girona, Las Palmas, Valladolid}",54.445118,37.839394,66.303021,82.115592,17,136
3,"{Girona, Valladolid, Vallecano}",53.805619,37.353454,65.500574,82.145263,17,136
3,"{Betis, Girona, Valladolid}",55.125529,38.224472,67.081549,82.176888,17,136
3,"{Leganes, Valencia, Valladolid}",54.501704,37.732387,66.288527,82.218910,17,136
3,"{Ath Madrid, Real Madrid, Sevilla}",54.521240,37.729630,66.303021,82.230401,17,136
3,"{Ath Madrid, Valencia, Valladolid}",55.161693,38.172265,67.081549,82.230798,17,136
3,"{Ath Bilbao, Valencia, Valladolid}",54.548631,37.638993,66.274029,82.307703,17,136
3,"{Mallorca, Real Madrid, Villarreal}",52.717863,36.368709,64.045734,82.312840,17,136
3,"{Mallorca, Valencia, Valladolid}",53.991843,37.187274,65.559228,82.355824,17,136
3,"{Real Madrid, Valencia, Villarreal}",54.605373,37.607763,66.303021,82.357293,17,136
3,"{Alaves, Girona, Valladolid}",53.357730,36.703154,64.762403,82.389979,17,136
3,"{Girona, Real Madrid, Sevilla}",55.233282,37.967506,67.024227,82.407936,17,136
3,"{Mallorca, Valladolid, Villarreal}",52.772661,36.262660,64.030729,82.417710,17,136
3,"{Mallorca, Real Madrid, Sevilla}",53.418742,36.640532,64.777238,82.465297,17,136
3,"{Barcelona, Valladolid, Vallecano}",51.475305,35.304158,62.418672,82.467799,17,136
3,"{Barcelona, Celta, Valladolid}",49.547635,33.979040,60.079475,82.470154,17,136
3,"{Barcelona, Sevilla, Villarreal}",54.075474,37.039623,65.544570,82.501838,17,136
3,"{Alaves, Barcelona, Valladolid}",50.871669,34.841489,61.659193,82.504598,17,136
