k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Angers, Le Havre, Monaco}",52.191943,40.537199,66.085274,78.976662,15,105
3,"{Le Havre, Monaco, Montpellier}",51.604939,40.076371,65.339002,78.980298,15,105
3,"{Angers, Le Havre, Lille}",52.184152,40.523523,66.070732,78.982252,15,105
3,"{Marseille, Nice, Toulouse}",51.595898,40.064032,65.324294,78.984242,15,105
3,"{Nice, Rennes, St Etienne}",51.626300,40.072836,65.353707,78.995212,15,105
3,"{Le Havre, Lyon, Marseille}",51.024938,39.592458,64.584108,79.005408,15,105
3,"{Angers, Nice, Toulouse}",53.379104,41.401582,67.553089,79.018007,15,105
3,"{Lens, Rennes, Strasbourg}",53.976012,41.856083,68.303306,79.024011,15,105
3,"{Lille, Lyon, Rennes}",52.236209,40.503873,66.099813,79.026258,15,105
3,"{Brest, Lille, Lyon}",53.385009,41.393969,67.553089,79.026747,15,105
3,"{Angers, Lens, Nice}",55.103984,42.698092,69.710660,79.046711,15,105
3,"{Angers, Monaco, Nice}",55.096730,42.684946,69.696875,79.051938,15,105
3,"{Lens, Nice, St Etienne}",53.985522,41.820846,68.289236,79.054219,15,105
3,"{Angers, Lyon, Strasbourg}",55.663396,43.118913,70.410613,79.055407,15,105
3,"{Le Havre, Marseille, Rennes}",49.238249,38.136454,62.279967,79.059530,15,105
3,"{Angers, Nantes, St Etienne}",52.857323,40.930289,66.851965,79.066222,15,105
3,"{Lille, Rennes, Toulouse}",52.859554,40.927409,66.851965,79.069559,15,105
3,"{Brest, Lyon, Nice}",54.562290,42.242804,69.003608,79.071648,15,105
3,"{Lille, Lyon, Monaco}",55.133242,42.682825,69.724443,79.073048,15,105
3,"{Brest, Le Havre, Lens}",52.841713,40.903484,66.823212,79.076883,15,105
3,"{Lyon, Rennes, Toulouse}",51.083628,39.541014,64.598985,79.078066,15,105
3,"{Lens, Lille, Nice}",55.133629,42.659807,69.710660,79.089236,15,105
3,"{Marseille, Nice, Rennes}",50.475581,39.054380,63.820286,79.090183,15,105
3,"{Lens, Nice, Toulouse}",53.428031,41.338424,67.553089,79.090434,15,105
3,"{Le Havre, Lens, Lyon}",52.263624,40.420975,66.070732,79.102535,15,105
3,"{Lille, Nice, St Etienne}",53.437110,41.326687,67.553089,79.103874,15,105
3,"{Lens, Monaco, Toulouse}",54.044269,41.767913,68.303306,79.123943,15,105
3,"{Angers, Le Havre, Montpellier}",51.102487,39.492314,64.584108,79.125482,15,105
